144	370	0	889127811
89	371	0	891720862
196	84	0	881200457
115	196	0	874953794
90	372	0	879966954
89	373	0	891723593
197	300	0	885613067
198	374	0	883245452
66	75	1	886474580
181	375	1	879365491
128	309	0	879524293
199	85	1	881014015
144	266	0	889123257
36	376	1	889174849
36	377	0	874787526
19	357	1	892079140
34	378	0	878962006
174	379	0	874951293
67	380	0	888905229
92	381	1	886123656
38	382	1	877886722
175	4	0	891409070
36	383	0	874792945
23	65	1	887736584
193	384	1	875246759
200	385	1	883681514
109	386	0	876518557
180	387	0	880572642
84	388	0	884208173
34	389	0	878962918
140	390	1	881368891
19	391	0	892335501
79	392	1	891382309
144	393	1	889124890
90	35	1	879966839
201	394	0	887855283
3	6	1	880606634
79	358	0	891382310
33	85	0	886890787
8	307	0	886323684
20	91	1	874781742
174	12	0	874951382
202	51	1	888605273
203	240	0	891700453
204	99	0	886374129
74	395	0	890780576
29	247	1	882078228
52	316	0	880036783
79	337	0	891382392
23	396	0	887738760
51	362	0	888203053
89	397	1	891721462
115	398	1	875216933
114	399	0	891352136
118	400	1	892679480
94	240	0	884714249
10	295	1	879373613
36	13	0	874791871
34	399	0	878963121
205	401	0	880147407
46	300	1	882824291
206	276	1	889070087
207	241	1	891271203
58	239	1	879024127
23	402	1	887737293
208	403	0	884050393
99	233	1	891447062
142	361	0	877122695
69	308	0	881059677
103	404	0	891390544
99	405	0	891448072
57	406	1	882141924
209	362	1	880485043
99	223	1	891448800
183	407	1	889179253
210	194	1	888513447
118	25	0	892679460
137	408	1	879519556
82	194	0	885848102
69	409	0	881059117
165	410	0	882126156
38	207	1	877892210
2	411	0	878887112
132	412	0	889242857
94	413	0	884714492
74	414	1	875313859
99	29	0	891449406
9	30	1	883600680
63	415	1	879988184
5	51	1	884125629
211	329	0	881703044
212	142	0	879633567
213	112	1	875384647
214	416	1	879297545
215	417	1	891034835
135	336	1	884151119
38	48	1	877891747
210	51	1	888513664
216	278	0	891264267
42	418	0	884923445
57	419	0	883670672
36	420	1	874790826
3	322	0	880607205
62	214	1	893265263
217	0	1	883888671
10	86	1	879373008
36	421	1	874792907
139	184	1	891544052
218	179	1	876504354
69	63	0	878183043
203	313	1	891700751
59	256	1	883326122
118	307	1	892683275
54	17	1	881105817
117	177	1	875072442
57	422	1	882397582
219	358	1	877556988
119	243	0	879455311
220	93	1	883524249
203	423	0	891702304
3	375	1	880604077
221	424	1	878746946
37	425	1	891352134
46	110	1	882826915
46	362	0	882823833
24	160	0	880572658
19	426	0	892333865
32	12	1	884238887
180	187	0	880563471
184	427	1	880124306
99	236	0	891448850
115	428	0	876252497
92	429	1	886123530
120	430	0	875506839
54	431	1	881108147
42	432	0	884923372
53	224	1	879876702
160	39	0	877135677
116	187	1	882164406
64	141	0	875654798
34	363	0	878963418
102	179	0	878955115
64	433	0	876175582
55	434	1	881105561
42	435	1	884922831
222	300	1	878945579
223	436	1	875072583
113	9	1	880129731
110	437	0	878844423
178	438	0	890116254
144	330	1	889127921
168	274	1	888105940
79	439	1	891383866
224	440	1	879434819
110	441	0	875635723
2	442	1	878887983
225	49	1	884365485
72	405	1	879362183
36	315	1	874792547
69	319	1	878183043
52	443	1	880035887
22	258	1	878192311
117	197	1	889751711
23	444	0	887741461
226	164	1	879525778
69	445	0	878183512
34	400	1	878962623
12	227	1	884129542
19	446	1	892336358
3	447	1	880606243
79	85	1	891384789
227	164	1	883108324
179	101	1	891298336
176	142	1	891732335
74	448	1	892864663
228	417	1	888550774
204	449	0	886892127
104	1	1	888065432
11	219	1	877531406
229	39	0	888284313
2	326	1	878887227
19	198	1	892078890
61	97	0	891548959
119	85	0	879456204
109	450	1	876514002
89	451	0	891722678
222	135	1	878945840
37	452	1	891352010
109	336	0	875744501
130	396	1	877717956
195	453	0	889402298
31	454	1	880474293
64	57	1	875640800
183	455	1	889179032
118	456	1	892679308
230	29	1	884534968
19	186	0	891227851
203	68	0	891702486
23	357	1	887738760
36	237	1	874787441
140	457	0	881368302
16	458	1	879270511
101	431	0	880838306
95	412	0	879790874
40	129	0	886013700
34	459	0	878962623
137	433	1	879518319
179	199	1	891299387
137	460	1	879518279
40	461	1	884112800
231	462	0	888705966
232	194	1	880557539
150	435	0	880134532
67	56	0	888906070
94	276	0	878768882
36	51	1	874786488
57	304	1	882397833
206	145	0	889069782
126	463	1	880308256
62	58	1	893264466
69	36	1	878183684
233	464	1	891458193
70	400	0	878970681
201	94	0	887855087
34	342	0	878962675
125	326	1	892838865
97	465	1	884029430
57	466	0	882142057
7	337	0	891628883
54	467	0	881108548
156	80	1	884753202
18	468	1	874835165
109	105	0	875742822
95	469	0	879792220
19	402	0	892334680
234	116	0	882820803
178	377	1	890116575
150	470	0	880133116
235	434	1	888185947
121	471	1	888550130
85	443	1	884287927
236	59	1	880915258
237	116	0	884584426
194	472	1	889655162
26	420	0	888803537
156	159	0	884752562
79	473	1	891383319
1	474	1	879023663
91	463	1	878347915
213	475	1	875385198
37	434	1	891351624
10	206	0	879374969
54	194	1	881106072
46	476	1	882827834
101	3	0	879454782
156	5	1	884732407
87	407	0	892243079
118	334	1	892911290
175	185	0	891409564
11	477	1	878141681
79	155	0	891382121
34	478	0	878962349
137	479	1	879517062
14	189	1	888082495
127	110	1	879454977
193	480	0	875246662
112	481	0	883601089
120	198	1	877124871
19	482	0	892079237
37	104	1	891351653
53	229	1	879875774
238	483	0	877835102
91	456	1	883613334
218	484	1	876504442
17	159	0	879521474
89	294	0	891722933
21	485	1	892738277
239	48	1	879879720
209	39	1	880484286
34	486	0	878962675
129	1	1	880928519
79	405	1	891384357
34	487	0	878962997
11	238	1	877531537
136	488	1	892242403
225	489	0	884365357
64	400	1	875640679
174	490	0	874951798
3	366	0	880602264
34	135	1	878962919
185	491	1	879216529
236	423	0	880916070
91	152	1	878348289
3	254	1	880606043
117	6	1	878542441
157	85	1	876954456
22	16	0	889502756
89	492	0	891723883
11	205	1	877533058
183	129	1	889181247
80	396	1	880245145
66	400	0	886472369
10	435	0	879376483
46	113	1	882826982
17	93	1	879522819
109	133	0	875745160
223	55	1	875072674
36	94	1	874786366
150	181	1	880135069
120	300	0	881681663
123	168	0	891170745
8	493	1	886323937
240	494	0	879439078
181	495	1	889739212
169	259	0	891560753
37	281	1	891353011
51	496	1	888204997
38	497	0	877888944
174	498	1	874951382
87	499	1	884304328
17	500	0	879549996
37	112	1	891353543
145	385	1	875076827
219	97	1	877557028
24	501	1	879196354
130	33	1	877720733
51	142	1	888206809
225	493	0	884365075
55	502	1	881105516
97	503	1	883955224
207	355	1	891271545
194	420	1	889655619
125	479	1	892836309
39	50	0	885329671
15	454	1	879468547
66	281	0	886474396
241	504	0	883217030
166	401	0	888442275
79	505	1	891383912
9	506	1	883601713
74	507	0	875297433
11	151	1	875807004
69	391	0	878183565
143	377	1	875239383
54	83	0	881108873
115	160	1	875801778
66	238	0	886472466
180	353	0	880563641
209	73	0	880485726
3	508	0	880601905
9	401	0	883600406
134	173	1	882157285
116	152	0	882164727
26	57	0	888801316
166	509	1	888465201
174	510	1	874951695
188	401	1	891680028
113	178	1	880129628
50	12	1	885852817
86	190	0	886989501
157	30	1	876955868
106	76	1	876974133
126	242	1	880307940
9	155	0	883268278
242	164	1	879459859
90	110	1	879968029
8	66	1	886323525
161	511	0	889912691
11	286	1	877532470
74	512	0	888465209
116	9	1	882165103
193	168	1	875245462
243	47	0	879013617
244	513	0	891042938
71	251	0	891905896
40	503	1	884114471
221	51	1	878746685
201	116	0	887854726
56	95	0	879669401
168	362	1	888104122
34	163	0	878963275
180	474	1	880578814
101	514	0	879455021
102	218	0	878955973
69	122	0	878184290
61	227	0	891550649
164	515	1	891435704
148	95	0	877488366
96	516	1	886432989
146	305	0	880314383
106	362	0	876974198
109	517	1	876513830
28	297	1	876858346
238	139	1	878019342
14	183	1	888082468
110	518	0	875636493
45	86	1	885678724
228	519	1	888552084
55	499	1	881104148
52	199	1	880037203
101	180	0	882813248
126	149	1	880307072
64	520	0	886443708
37	521	0	891351772
53	203	0	879876813
41	522	1	875334340
117	523	0	878542201
19	438	0	892079538
69	524	1	878184113
245	237	1	875322758
37	195	0	891354639
94	214	0	878769410
123	198	0	891170824
0	525	1	881251863
118	526	1	892683275
94	527	0	876311344
37	528	0	891353357
116	529	1	882164644
217	214	1	883889102
74	389	1	875296891
23	530	0	887738151
130	387	1	877722736
177	177	0	877128388
173	531	1	880434940
75	214	1	875271896
204	344	1	886372527
98	362	0	883450643
91	532	0	878347818
246	430	0	885272654
247	138	1	891015319
124	24	1	877019411
175	182	1	891409070
174	148	1	874951695
74	533	0	875298314
183	534	1	889181015
220	484	1	883526288
143	215	1	875239125
15	206	1	879467361
1	303	0	879023607
192	290	0	888625754
166	130	0	888465739
89	164	0	885870665
183	33	1	889178833
175	535	1	891409839
203	24	1	891700426
117	138	0	874965739
14	517	0	888103729
15	536	0	879543831
59	537	1	883327734
84	155	1	884204501
183	538	1	889178887
9	189	0	883601277
138	539	1	876374419
101	398	1	882995615
86	540	0	886988574
161	293	0	889908462
45	374	0	885678436
57	541	0	882398763
40	80	1	884112201
57	542	0	882397068
139	543	0	891544465
153	180	1	884197264
69	544	0	878182589
74	545	1	875314144
206	354	0	889070109
101	476	0	879828720
183	29	0	889178762
57	546	1	882141727
17	170	0	879527421
227	547	1	883108476
180	183	0	880572950
209	159	1	880484523
51	109	0	888204466
247	184	0	891014373
135	548	0	884151344
10	354	1	879375169
84	29	0	884207833
185	549	1	879217509
96	463	1	886514261
79	295	1	891383241
115	550	0	880396702
141	551	0	891375260
214	49	1	879297965
146	541	0	875154718
225	30	1	884364502
238	259	1	883295500
115	552	1	876251160
99	348	0	891456350
11	553	1	877532965
37	210	0	891354217
118	12	1	892679439
13	245	1	887730676
183	499	1	889180446
190	544	1	884403531
143	553	0	875239691
44	554	0	879572284
89	555	0	891723706
98	400	1	883452307
146	6	1	880314031
77	556	0	879858003
18	557	1	875086354
125	91	0	892836623
135	414	1	884068521
225	499	1	884963365
29	558	1	882076146
205	96	1	880149074
3	159	1	880605665
146	192	0	875154535
248	149	1	879443288
84	23	0	884206513
3	191	1	880608037
114	549	1	891371676
128	430	0	879542688
249	98	0	890286933
245	252	1	875323003
82	201	0	885849419
142	559	0	879283385
132	560	0	877819265
19	45	0	892335042
50	230	0	885852301
67	146	0	888904653
40	49	0	884111312
208	410	0	884050661
57	51	1	882140354
120	206	0	877125350
228	355	1	888552084
247	474	1	891016220
168	549	1	888104191
223	152	1	875074329
36	494	1	874786419
75	561	0	882182634
52	29	1	880037418
126	113	1	887665549
34	562	0	878963086
180	291	1	880581344
120	563	0	876198301
220	164	1	883526268
136	564	1	890881557
250	565	0	883512658
60	154	1	883698495
209	566	1	880484370
251	567	1	886047442
7	318	1	891628501
39	488	1	885328991
252	61	1	881452685
103	568	0	891388286
10	9	0	879374640
18	541	1	875086920
98	569	1	883452711
67	570	0	888907527
120	388	0	875991047
17	357	1	879520813
180	318	0	880578711
214	300	1	879297442
143	88	1	874954260
34	211	0	878961749
212	175	1	879633745
71	282	1	891904300
23	571	1	887737647
144	572	1	889126943
143	29	0	875239018
53	573	1	879877008
81	245	0	878091682
72	355	1	879362124
1	574	1	891719774
253	436	1	891699426
131	575	0	891438351
110	576	0	875721432
18	411	0	875086534
254	187	1	877107640
75	577	0	875272833
37	532	1	891351685
36	134	1	874792907
126	345	1	880307751
26	578	0	888803537
255	100	0	881371140
10	1	0	879371909
104	579	0	888065577
109	151	0	875742647
120	195	0	877822854
247	580	1	891015049
11	467	0	877532173
74	365	1	875296435
36	5	1	889174904
10	571	1	879373821
66	60	0	886475980
126	318	1	880308690
27	48	1	875747319
130	183	1	877719333
143	501	0	875239914
79	581	1	891383866
101	85	0	879452769
54	30	1	881106711
15	525	1	879484981
222	355	1	878944679
166	582	0	888442436
89	583	1	885873006
161	30	1	889908539
67	584	0	888907527
230	502	1	884534968
113	585	0	880130764
206	586	0	889070011
12	333	1	884127082
40	574	0	884140751
153	12	1	884196640
37	262	0	892133739
0	375	1	881251728
165	65	0	882145465
52	52	1	880036747
116	528	1	882152471
90	354	1	879967225
128	587	0	879524564
37	197	0	891351287
11	588	1	877533224
107	174	1	875537441
23	589	1	887736743
244	561	0	891625949
94	130	0	878768741
23	312	1	887739257
51	179	0	888203658
181	590	0	889739539
75	130	0	885557506
256	151	1	881198966
174	494	1	874950889
189	488	1	890595313
120	201	0	878104594
84	120	0	884208173
256	278	0	881197771
13	420	1	887730589
34	132	0	878962392
150	442	0	880134296
257	591	0	888407741
208	76	0	884050309
258	592	1	883782854
61	593	0	891549841
143	85	1	874954497
36	311	1	877934828
22	594	1	877877649
67	329	0	888904353
29	595	0	882079446
117	335	1	875072125
195	149	1	889401906
190	158	1	884402860
18	86	1	874833827
37	8	1	891353892
138	143	1	877661496
9	596	1	883602212
259	597	0	879727153
139	138	1	891543241
161	598	1	889909691
260	10	0	879543487
17	260	0	879524216
24	206	1	879196231
50	10	1	885853415
9	93	1	883601365
25	599	0	892433660
247	312	1	891029877
2	45	0	878888025
95	600	0	879793715
115	601	0	880396494
112	51	1	883601425
174	457	0	874951054
34	602	0	878962278
95	100	0	879791948
261	1	1	888180227
69	405	1	878183285
262	167	1	875028123
128	603	1	879542460
263	469	1	877888346
57	450	0	882397502
91	155	1	878340824
15	541	1	879483510
130	215	0	877717833
157	288	1	876954927
230	138	1	884535433
125	198	1	879454309
58	558	1	879024043
109	604	0	875743978
18	67	1	874833668
19	450	0	892335372
183	101	1	889178798
119	605	0	879455166
89	523	0	891723807
264	215	1	882848925
61	56	0	891550684
94	33	1	878770027
75	606	0	888396967
203	300	0	891700925
265	204	0	892151366
46	273	1	882826306
142	607	1	877123315
38	608	1	877888613
191	605	0	876451911
152	155	1	876785704
23	100	1	887736696
220	609	1	883524320
223	76	0	875073648
213	493	1	875385007
42	381	1	884921794
19	30	1	892078567
17	554	0	879522917
89	610	1	885873423
16	281	1	879270769
253	48	1	891698613
95	237	1	879793022
155	0	0	879138235
61	611	0	891550067
45	81	1	885680374
126	612	1	880308690
115	103	1	877984546
96	291	1	886513729
116	482	1	882164231
51	143	1	888204349
123	365	0	891171174
3	524	0	880607489
81	52	1	878091818
97	13	0	883956468
189	369	1	890595636
54	613	0	881108815
32	599	1	884239744
16	614	1	879270327
170	142	0	891206450
69	188	0	883816184
266	115	0	892004275
267	337	0	884967253
236	81	1	880915942
104	206	0	888069513
15	181	1	879467959
226	615	1	879525987
251	494	1	886047292
268	616	0	889237269
118	370	0	892683895
91	67	1	878341343
244	138	1	891033697
234	234	1	882821942
89	100	1	885870231
115	607	0	876251944
184	51	1	880124648
15	617	0	879543418
108	618	1	885412840
17	252	1	879521856
150	610	1	880134261
118	510	1	892679067
95	619	0	879791816
34	620	0	878962240
139	146	1	891543227
64	587	1	875656164
223	101	1	875073128
87	319	1	884305353
3	87	1	880606385
176	266	1	891732393
5	83	1	884183406
66	472	1	886472400
209	595	0	880485197
130	92	1	877722736
128	621	1	879524199
34	622	0	878963305
75	550	0	875272195
12	431	1	884128499
230	10	0	884535840
143	49	1	875239658
253	218	1	891699296
128	295	1	879524368
86	199	0	886988449
8	172	1	886323068
237	155	1	884584338
91	410	1	878346997
1	623	0	879023571
139	564	1	891544414
138	95	1	880610814
166	484	0	888465347
253	219	0	891699491
117	12	1	878873388
261	142	0	888179833
209	134	1	880484587
118	624	0	892679374
89	625	1	891725332
229	626	1	888284710
136	100	1	890881294
109	191	0	876513785
36	34	0	880913705
126	627	0	880307140
109	628	0	875309344
69	629	0	881060155
74	215	1	875306910
110	630	0	875635807
162	605	1	884992603
153	631	1	884197330
113	177	0	880130515
57	632	1	882139901
53	345	1	879875734
38	509	1	877889186
34	97	0	878961227
152	506	1	874785843
7	205	0	891628630
19	180	0	892079190
22	334	0	877880041
112	24	0	883601324
80	100	1	881432488
31	95	0	880475245
207	633	0	891271697
92	391	0	886122031
266	241	1	892002352
168	520	0	888104805
58	596	1	879024279
181	476	0	889740286
110	24	1	875635748
36	238	1	874787526
10	476	1	879375588
183	353	1	889178689
67	634	0	888905520
115	29	1	875216932
92	420	1	886123596
227	271	1	883108797
245	611	1	875322875
74	635	0	875314334
268	116	0	889237247
160	338	0	877136564
73	636	1	877636556
61	637	0	891548802
183	256	0	889180338
28	248	1	876862078
107	628	1	875538028
15	638	0	879544629
129	639	1	880935294
91	223	0	878347392
13	318	1	887736454
195	163	1	889402340
22	410	0	877878414
76	336	0	881961671
8	154	0	886324276
113	470	0	880131236
94	250	0	884713755
180	640	1	880564570
120	85	1	876079113
64	641	0	875660468
180	24	1	880563619
119	12	0	879455730
87	274	1	884304812
15	642	1	879466771
205	82	1	880148782
17	248	0	879551380
64	45	0	875655961
156	526	0	884752924
3	262	0	880606533
172	249	0	880130481
200	592	0	883681561
175	1	0	891409070
269	355	1	879035347
101	643	0	879829618
137	546	1	879518714
34	24	0	878962392
260	175	1	879544145
74	101	1	875310606
117	644	1	874965970
113	354	1	880130640
36	199	1	882659211
53	143	1	879875940
172	189	0	880131088
102	430	1	878955139
125	258	1	879454532
90	433	1	879969349
18	645	1	874871766
50	95	1	885852337
204	129	1	889225463
120	646	0	877878772
82	214	0	885848559
110	647	0	875635225
222	173	1	878944406
135	134	1	884065035
225	140	0	884366187
128	62	1	879524368
258	427	1	883782509
40	92	0	884112801
45	17	0	885679157
71	404	1	891903067
51	170	1	888206254
161	28	0	889907971
69	32	1	878183336
25	454	1	892432062
